answer_id,dataset,configuration_id,method,retrieval_model,variant,top_m,query_id,financebench_id,doc_name,retrieval_setting,top_k,ground_truth_chunk_id,retrieved_chunk_ids,correct_chunk_retrieved,judge_category
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_03718::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_03718,financebench_id_03718,LOCKHEEDMARTIN_2022_10K,top_1,1,LOCKHEEDMARTIN_2022_10K_0020,LOCKHEEDMARTIN_2021_10K_0025,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_03718::top_5,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_03718,financebench_id_03718,LOCKHEEDMARTIN_2022_10K,top_5,5,LOCKHEEDMARTIN_2022_10K_0020,LOCKHEEDMARTIN_2021_10K_0025|LOCKHEEDMARTIN_2021_10K_0034|LOCKHEEDMARTIN_2021_10K_0026|LOCKHEEDMARTIN_2021_10K_0035|LOCKHEEDMARTIN_2021_10K_0032,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00382::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00382,financebench_id_00382,MGMRESORTS_2022Q4_EARNINGS,top_1,1,MGMRESORTS_2022Q4_EARNINGS_0019,MGMRESORTS_2022Q4_EARNINGS_0004,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00382::top_5,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00382,financebench_id_00382,MGMRESORTS_2022Q4_EARNINGS,top_5,5,MGMRESORTS_2022Q4_EARNINGS_0019,MGMRESORTS_2022Q4_EARNINGS_0004|MGMRESORTS_2022Q4_EARNINGS_0010|MGMRESORTS_2022Q4_EARNINGS_0012|MGMRESORTS_2022Q4_EARNINGS_0003|MGMRESORTS_2022Q4_EARNINGS_0000_intro,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_01911::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_01911,financebench_id_01911,MGMRESORTS_2022Q4_EARNINGS,top_1,1,MGMRESORTS_2022Q4_EARNINGS_0019,MGMRESORTS_2022Q4_EARNINGS_0006,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_01911::top_5,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_01911,financebench_id_01911,MGMRESORTS_2022Q4_EARNINGS,top_5,5,MGMRESORTS_2022Q4_EARNINGS_0019,MGMRESORTS_2022Q4_EARNINGS_0006|MGMRESORTS_2022Q4_EARNINGS_0011|MGMRESORTS_2022Q4_EARNINGS_0010|MGMRESORTS_2022Q4_EARNINGS_0012|MGMRESORTS_2022Q4_EARNINGS_0018,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_01254::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_01254,financebench_id_01254,MGMRESORTS_2022_10K,top_1,1,MGMRESORTS_2022_10K_0008,MGMRESORTS_2022Q4_EARNINGS_0017,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_01254::top_5,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_01254,financebench_id_01254,MGMRESORTS_2022_10K,top_5,5,MGMRESORTS_2022_10K_0008,MGMRESORTS_2022Q4_EARNINGS_0017|MGMRESORTS_2022Q4_EARNINGS_0014|MGMRESORTS_2022Q4_EARNINGS_0015|MGMRESORTS_2022Q4_EARNINGS_0019|MGMRESORTS_2022Q4_EARNINGS_0000_intro,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00407::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00407,financebench_id_00407,MGMRESORTS_2023Q2_10Q,top_1,1,MGMRESORTS_2023Q2_10Q_0005,MGMRESORTS_2023Q2_10Q_0006,no,correct
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00407::top_5,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00407,financebench_id_00407,MGMRESORTS_2023Q2_10Q,top_5,5,MGMRESORTS_2023Q2_10Q_0005,MGMRESORTS_2023Q2_10Q_0006|MGMRESORTS_2023Q2_10Q_0005|MGMRESORTS_2023Q2_10Q_0004|MGMRESORTS_2023Q2_10Q_0000|MGMRESORTS_2023Q2_10Q_0007,yes,correct
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_04700::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_04700,financebench_id_04700,MICROSOFT_2016_10K,top_1,1,MICROSOFT_2016_10K_0014_intro,MICROSOFT_2016_10K_0011,no,correct
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00552::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00552,financebench_id_00552,MICROSOFT_2023_10K,top_1,1,MICROSOFT_2023_10K_0014,MICROSOFT_2023_10K_0014,yes,correct
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00552::top_5,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00552,financebench_id_00552,MICROSOFT_2023_10K,top_5,5,MICROSOFT_2023_10K_0014,MICROSOFT_2023_10K_0014|MICROSOFT_2023_10K_0012|MICROSOFT_2023_10K_0011|MICROSOFT_2023_10K_0000|MICROSOFT_2023_10K_0030,yes,correct
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_03282::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_03282,financebench_id_03282,NETFLIX_2017_10K,top_1,1,NETFLIX_2017_10K_0024,NETFLIX_2017_10K_0010,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_04302::top_5,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_04302,financebench_id_04302,NIKE_2018_10K,top_5,5,NIKE_2018_10K_0026,NIKE_2018_10K_0023|NIKE_2018_10K_0022|NIKE_2018_10K_0004|NIKE_2018_10K_0003|NIKE_2018_10K_0028,no,correct
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_03531::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_03531,financebench_id_03531,NIKE_2019_10K,top_1,1,NIKE_2019_10K_0026,NIKE_2019_10K_0022,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_03531::top_5,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_03531,financebench_id_03531,NIKE_2019_10K,top_5,5,NIKE_2019_10K_0026,NIKE_2019_10K_0022|NIKE_2019_10K_0026|NIKE_2019_10K_0037|NIKE_2019_10K_0024|NIKE_2019_10K_0023,yes,correct
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_01163::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_01163,financebench_id_01163,NIKE_2023_10K,top_1,1,NIKE_2023_10K_0026,NIKE_2023_10K_0024,no,correct
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_01163::top_5,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_01163,financebench_id_01163,NIKE_2023_10K,top_5,5,NIKE_2023_10K_0026,NIKE_2023_10K_0024|NIKE_2023_10K_0009|NIKE_2023_10K_0010|NIKE_2023_10K_0026|NIKE_2023_10K_0006,yes,correct
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00080::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00080,financebench_id_00080,PAYPAL_2022_10K,top_1,1,PAYPAL_2022_10K_0034,PAYPAL_2022_10K_0002,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_04980::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_04980,financebench_id_04980,PEPSICO_2021_10K,top_1,1,PEPSICO_2021_10K_0123,PEPSICO_2021_10K_0106_intro,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_04980::top_5,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_04980,financebench_id_04980,PEPSICO_2021_10K,top_5,5,PEPSICO_2021_10K_0123,PEPSICO_2021_10K_0106_intro|PEPSICO_2021_10K_0097|PEPSICO_2021_10K_0098|PEPSICO_2021_10K_0150|PEPSICO_2021_10K_0105,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00735::top_5,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00735,financebench_id_00735,PEPSICO_2022_10K,top_5,5,PEPSICO_2022_10K_0058,PEPSICO_2021_10K_0061|PEPSICO_2021_10K_0144|PEPSICO_2021_10K_0059|PEPSICO_2021_10K_0000|PEPSICO_2021_10K_0152,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_01328::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_01328,financebench_id_01328,PEPSICO_2022_10K,top_1,1,PEPSICO_2022_10K_0150,PEPSICO_2021_10K_0099_intro,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_01328::top_5,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_01328,financebench_id_01328,PEPSICO_2022_10K,top_5,5,PEPSICO_2022_10K_0150,PEPSICO_2021_10K_0099_intro|PEPSICO_2021_10K_0132|PEPSICO_2021_10K_0149|PEPSICO_2021_10K_0146|PEPSICO_2021_10K_0150,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_01474::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_01474,financebench_id_01474,PEPSICO_2023Q1_EARNINGS,top_1,1,PEPSICO_2023Q1_EARNINGS_0000,PEPSICO_2023Q1_EARNINGS_0000,yes,correct
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_01474::top_5,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_01474,financebench_id_01474,PEPSICO_2023Q1_EARNINGS,top_5,5,PEPSICO_2023Q1_EARNINGS_0000,PEPSICO_2023Q1_EARNINGS_0000|PEPSICO_2023Q1_EARNINGS_0002|PEPSICO_2023Q1_EARNINGS_0003|PEPSICO_2023Q1_EARNINGS_0001|PEPSICO_2023Q1_EARNINGS_0006,yes,correct
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_01476::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_01476,financebench_id_01476,PEPSICO_2023Q1_EARNINGS,top_1,1,PEPSICO_2023Q1_EARNINGS_0000,PEPSICO_2023Q1_EARNINGS_0002,no,correct
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_01476::top_5,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_01476,financebench_id_01476,PEPSICO_2023Q1_EARNINGS,top_5,5,PEPSICO_2023Q1_EARNINGS_0000,PEPSICO_2023Q1_EARNINGS_0002|PEPSICO_2023Q1_EARNINGS_0000|PEPSICO_2023Q1_EARNINGS_0003|PEPSICO_2023Q1_EARNINGS_0009|PEPSICO_2023Q1_EARNINGS_0008,yes,correct
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_01482::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_01482,financebench_id_01482,PEPSICO_2023_8K_dated-2023-05-05,top_1,1,PEPSICO_2023_8K_dated_2023_05_05_0001,PEPSICO_2023_8K_dated_2023_05_05_0001,yes,correct
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_01482::top_5,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_01482,financebench_id_01482,PEPSICO_2023_8K_dated-2023-05-05,top_5,5,PEPSICO_2023_8K_dated_2023_05_05_0001,PEPSICO_2023_8K_dated_2023_05_05_0001|PEPSICO_2023_8K_dated_2023_05_05_0000|PEPSICO_2023_8K_dated_2023_05_05_0002,yes,correct
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00705::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00705,financebench_id_00705,PEPSICO_2023_8K_dated-2023-05-30,top_1,1,PEPSICO_2023_8K_dated_2023_05_30_0001,PEPSICO_2023_8K_dated_2023_05_30_0001,yes,correct
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00705::top_5,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00705,financebench_id_00705,PEPSICO_2023_8K_dated-2023-05-30,top_5,5,PEPSICO_2023_8K_dated_2023_05_30_0001,PEPSICO_2023_8K_dated_2023_05_30_0001|PEPSICO_2023_8K_dated_2023_05_30_0002|PEPSICO_2023_8K_dated_2023_05_30_0071|PEPSICO_2023_8K_dated_2023_05_30_0151|PEPSICO_2023_8K_dated_2023_05_30_0152,yes,correct
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00882::top_5,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00882,financebench_id_00882,PEPSICO_2023_8K_dated-2023-05-30,top_5,5,PEPSICO_2023_8K_dated_2023_05_30_0001,PEPSICO_2023_8K_dated_2023_05_30_0001|PEPSICO_2023_8K_dated_2023_05_30_0002|PEPSICO_2023_8K_dated_2023_05_30_0071|PEPSICO_2023_8K_dated_2023_05_30_0152|PEPSICO_2023_8K_dated_2023_05_30_0006,yes,correct
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00302::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00302,financebench_id_00302,PFIZER_2021_10K,top_1,1,PFIZER_2021_10K_0038,PFIZER_2021_10K_0025,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00302::top_5,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00302,financebench_id_00302,PFIZER_2021_10K,top_5,5,PFIZER_2021_10K_0038,PFIZER_2021_10K_0025|PFIZER_2021_10K_0039|PFIZER_2021_10K_0118|PFIZER_2021_10K_0037|PFIZER_2021_10K_0024,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00702::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00702,financebench_id_00702,PFIZER_2021_10K,top_1,1,PFIZER_2021_10K_0036,PFIZER_2021_10K_0155,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00601::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00601,financebench_id_00601,ULTABEAUTY_2023Q4_EARNINGS,top_1,1,ULTABEAUTY_2023Q4_EARNINGS_0002,MGMRESORTS_2023Q2_10Q_0008,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00601::top_5,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00601,financebench_id_00601,ULTABEAUTY_2023Q4_EARNINGS,top_5,5,ULTABEAUTY_2023Q4_EARNINGS_0002,MGMRESORTS_2023Q2_10Q_0008|MGMRESORTS_2023Q2_10Q_0006|MGMRESORTS_2023Q2_10Q_0015|MGMRESORTS_2023Q2_10Q_0012|MGMRESORTS_2023Q2_10Q_0005,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00603::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00603,financebench_id_00603,ULTABEAUTY_2023Q4_EARNINGS,top_1,1,ULTABEAUTY_2023Q4_EARNINGS_0003,ULTABEAUTY_2023_10K_0027,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00605::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00605,financebench_id_00605,ULTABEAUTY_2023Q4_EARNINGS,top_1,1,ULTABEAUTY_2023Q4_EARNINGS_0004,ULTABEAUTY_2023Q4_EARNINGS_0001,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00605::top_5,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00605,financebench_id_00605,ULTABEAUTY_2023Q4_EARNINGS,top_5,5,ULTABEAUTY_2023Q4_EARNINGS_0004,ULTABEAUTY_2023Q4_EARNINGS_0001|ULTABEAUTY_2023Q4_EARNINGS_0009|ULTABEAUTY_2023Q4_EARNINGS_0010|ULTABEAUTY_2023Q4_EARNINGS_0000_intro|ULTABEAUTY_2023Q4_EARNINGS_0007,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00606::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00606,financebench_id_00606,ULTABEAUTY_2023Q4_EARNINGS,top_1,1,ULTABEAUTY_2023Q4_EARNINGS_0002,ULTABEAUTY_2023Q4_EARNINGS_0010,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00606::top_5,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00606,financebench_id_00606,ULTABEAUTY_2023Q4_EARNINGS,top_5,5,ULTABEAUTY_2023Q4_EARNINGS_0002,ULTABEAUTY_2023Q4_EARNINGS_0010|ULTABEAUTY_2023Q4_EARNINGS_0001|ULTABEAUTY_2023Q4_EARNINGS_0000_intro|ULTABEAUTY_2023Q4_EARNINGS_0009|ULTABEAUTY_2023Q4_EARNINGS_0008,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00746::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00746,financebench_id_00746,ULTABEAUTY_2023_10K,top_1,1,ULTABEAUTY_2023_10K_0000,ULTABEAUTY_2023_10K_0011,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00746::top_5,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00746,financebench_id_00746,ULTABEAUTY_2023_10K,top_5,5,ULTABEAUTY_2023_10K_0000,ULTABEAUTY_2023_10K_0011|ULTABEAUTY_2023_10K_0029|ULTABEAUTY_2023_10K_0009|ULTABEAUTY_2023_10K_0010|ULTABEAUTY_2023_10K_0028,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00521::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00521,financebench_id_00521,ULTABEAUTY_2023_10K,top_1,1,ULTABEAUTY_2023_10K_0027,ULTABEAUTY_2023_10K_0003,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00521::top_5,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00521,financebench_id_00521,ULTABEAUTY_2023_10K,top_5,5,ULTABEAUTY_2023_10K_0027,ULTABEAUTY_2023_10K_0003|ULTABEAUTY_2023_10K_0002|ULTABEAUTY_2023_10K_0011|ULTABEAUTY_2023_10K_0027|ULTABEAUTY_2023_10K_0013,yes,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00859::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00859,financebench_id_00859,VERIZON_2021_10K,top_1,1,VERIZON_2021_10K_0098_intro,VERIZON_2021_10K_0012,no,correct
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00859::top_5,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00859,financebench_id_00859,VERIZON_2021_10K,top_5,5,VERIZON_2021_10K_0098_intro,VERIZON_2021_10K_0012|VERIZON_2021_10K_0146|VERIZON_2021_10K_0154|VERIZON_2021_10K_0157|VERIZON_2021_10K_0147,no,correct
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00216::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00216,financebench_id_00216,VERIZON_2022_10K,top_1,1,VERIZON_2022_10K_0018,VERIZON_2022_10K_0012,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00216::top_5,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00216,financebench_id_00216,VERIZON_2022_10K,top_5,5,VERIZON_2022_10K_0018,VERIZON_2022_10K_0012|VERIZON_2022_10K_0008|VERIZON_2022_10K_0004|VERIZON_2022_10K_0010|VERIZON_2022_10K_0153,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00566::top_1,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00566,financebench_id_00566,VERIZON_2022_10K,top_1,1,VERIZON_2022_10K_0068_intro,VERIZON_2022_10K_0004,no,no_answer
FinanceBench::hybrid_pageindex_linq_embed_mistral_top_m_10::financebench_id_00566::top_5,FinanceBench,hybrid_pageindex_linq_embed_mistral_top_m_10,hybrid_pageindex,Linq-AI-Research/Linq-Embed-Mistral,node,10,financebench_id_00566,financebench_id_00566,VERIZON_2022_10K,top_5,5,VERIZON_2022_10K_0068_intro,VERIZON_2022_10K_0004|VERIZON_2022_10K_0153|VERIZON_2022_10K_0012|VERIZON_2022_10K_0154|VERIZON_2022_10K_0006,no,no_answer
FinanceBench::hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_10::financebench_id_03029::top_1,FinanceBench,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex_chunk_rerank,microsoft/harrier-oss-v1-0.6b,chunk_rerank,10,financebench_id_03029,financebench_id_03029,3M_2018_10K,top_1,1,3M_2018_10K_0031,3M_2018_10K_0020,no,correct
FinanceBench::hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_10::financebench_id_03029::top_5,FinanceBench,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex_chunk_rerank,microsoft/harrier-oss-v1-0.6b,chunk_rerank,10,financebench_id_03029,financebench_id_03029,3M_2018_10K,top_5,5,3M_2018_10K_0031,3M_2018_10K_0020|3M_2018_10K_0042|3M_2018_10K_0002|3M_2018_10K_0030|3M_2018_10K_0029,no,correct
FinanceBench::hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_10::financebench_id_01865::top_1,FinanceBench,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_10,hybrid_pageindex_chunk_rerank,microsoft/harrier-oss-v1-0.6b,chunk_rerank,10,financebench_id_01865,financebench_id_01865,3M_2022_10K,top_1,1,3M_2022_10K_0011,3M_2022_10K_0011,yes,correct
