query_index,query,financebench_id,doc_name,ground_truth_chunk_id,embedding_latency_seconds
535,Does KBC Group’s documented base-year recalculation policy for its own-operations greenhouse gas targets specify a numeric trigger for when the baseline must be revised?,,KBC Group,KBC_Group_0029,0.01884105335921049
536,"For its loan and lease portfolio climate targets, has KBC Group clarified whether the target boundary includes counterparties’ Scope 3 emissions, or is it limited to Scope 1 and, where applicable, Scope 2 emissions of borrowers?",,KBC Group,KBC_Group_0030,0.019011621363461018
537,Does KBC Group’s asset management disclosure clearly state which greenhouse gas scopes are included in the carbon-intensity indicator applied to corporate holdings within its responsible funds?,,KBC Group,KBC_Group_0031,0.018841846846044064
538,"For ESRS-aligned completeness of Scope 3 Category 15 disclosures, has KBC Group explicitly quantified the proportion of its loan portfolio excluded from financed-emissions calculations due to missing methods or data?",,KBC Group,KBC_Group_0035,0.018886378034949303
539,"Regarding ESRS transparency on verification, did KBC Group obtain any independent assurance over its absolute insurance-underwriting emissions figures beyond the work performed by its assurance provider?",,KBC Group,KBC_Group_0036,0.018896483816206455
540,"For ESRS-related disclosure on methodology assurance, can KBC Group confirm whether its internal carbon price calculations are independently verified by any third party other than the assurance provider of its Sustainability Statement?",,KBC Group,KBC_Group_0039,0.018933403305709362
541,Does KBC Group indicate that water-related risk is captured in its sectoral environmental and social heatmap used at credit origination and for ongoing monitoring?,,KBC Group,KBC_Group_0041,0.01865124050527811
542,Has KBC Group set any measurable targets or ambition indicators for water and marine resources as of the reporting period?,,KBC Group,KBC_Group_0042,0.01864559855312109
543,"For KBC Group, does the Biodiversity Policy place a binding requirement on clients that produce or trade forest commodities to obtain full certification of their plantations and supply chains under an internationally recognised scheme to ensure supply‑chain traceability for biodiversity‑relevant materials?",,KBC Group,KBC_Group_0044,0.019169295206665993
544,"In KBC Group’s disclosure on actions to address biodiversity and ecosystem issues, does the bank indicate any use of biodiversity offsetting mechanisms within its action plans?",,KBC Group,KBC_Group_0045,0.01888281386345625
545,Has KBC Group established targets for biodiversity and ecosystems that set out a defined ambition and include qualitative or quantitative indicators to monitor progress?,,KBC Group,KBC_Group_0046,0.018748115748167038
546,Does KBC Group’s Remuneration Policy mandate gender-neutral pay arrangements to ensure equal remuneration for work of the same value?,,KBC Group,KBC_Group_0047,0.018747217021882534
547,"In its description of engagement with the workforce, does KBC Group specify how it evaluates the effectiveness of these engagement activities?",,KBC Group,KBC_Group_0048,0.018750060349702835
548,Does KBC Group expressly provide non-retaliation safeguards for employees who escalate concerns through its internal reporting avenues?,,KBC Group,KBC_Group_0049,0.01877645216882229
549,"In this section, does KBC Group disclose the basis for calculating its employee turnover rate, specifying that the year-end headcount is used as the denominator?",,KBC Group,KBC_Group_0052,0.018914774991571903
550,"Has KBC Group set out a transparent methodology for its adjusted gender pay gap, specifying the employee segmentation criteria used and disclosing the resulting percentage for the reporting date?",,KBC Group,KBC_Group_0057,0.01880205888301134
551,Does KBC Group specify whether the metrics disclosed in this section received any external verification beyond the work performed by its assurance provider?,,KBC Group,KBC_Group_0058,0.01894748117774725
552,"For ESRS-aligned impartial grievance handling, does KBC Group assign consumer complaint processing to a function that is structurally separate from commercial business lines, with involvement of Compliance where warranted?",,KBC Group,KBC_Group_0061,0.019575663842260838
553,Has KBC Group established a requirement to conduct privacy impact assessments mandated by data protection law whenever processing activities for clients’ personal data meet the legal threshold?,,KBC Group,KBC_Group_0062,0.01932533271610737
554,"Under ESRS-aligned supplier due-diligence expectations, at what interval does KBC Group conduct ongoing risk surveillance of its active suppliers for indicators such as financial deterioration, sanctions/embargo exposure, litigation, or convictions?",,KBC Group,KBC_Group_0065,0.01967798639088869
555,"Within KBC Group’s anti-bribery compliance framework, identify the distinct risk dimensions that are systematically included in the annual, entity-level assessment of corruption and bribery exposure.",,KBC Group,KBC_Group_0067,0.019381782039999962
556,"For ESRS-aligned transparency on supplier payment practices, does KBC Group quantify the share of invoices covered by its default payment term and identify notable exceptions by business segment or geography?",,KBC Group,KBC_Group_0069,0.019511247985064983
557,"In KfW’s Combined non-financial report, is there a dedicated disclosure describing the controls and risk oversight applied to the preparation of sustainability reporting?",,KfW,KfW_0000,0.01941030751913786
558,"For financial year 2024, does KfW explicitly acknowledge a justified departure from the ESRS obligation to embed the sustainability statement within the combined management report (ESRS 1.110), thereby confirming that only a partial application of the ESRS was performed?",,KfW,KfW_0001,0.019775875844061375
559,"Does KfW disclose that stakeholders affected by its lending and investment activities can file complaints about potential human-rights or environmental risks through formal grievance channels, including a complaints procedure established under the German Supply Chain Act (LkSG)?",,KfW,KfW_0005,0.0196392685174942
560,Has KfW Group designated the ESRS E1-6 disclosure on total and Scopes 1–3 greenhouse gas emissions as material and specified where this disclosure is located in its sustainability report?,,KfW,KfW_0011,0.01948882918804884
561,"Does KfW Group’s due diligence statement specify where in its sustainability report the integration of due diligence into governance, strategy and the business model is addressed, and which specific sections are referenced?",,KfW,KfW_0015,0.01958688348531723
562,"For KfW, does the sustainability-reporting risk assessment employ a standardized matrix that balances categories of potential impact (e.g., financial, normative/compliance, reputational) against likelihood, with the outcomes formally recorded in a controls inventory?",,KfW,KfW_0016,0.019670050591230392
563,"What minimum CO2 equivalents (CO2eq) reduction percentages must KfW substantiate for energy-efficiency financings to be recognised within its environment quota, distinguishing new from replacement investments?",,KfW,KfW_0022,0.019557716324925423
564,"In its ESRS-related reporting, does KfW state that oversight of its environmental objectives is integrated into its internal control framework and that any underperformance prompts a root-cause analysis and a re-evaluation of the strategy’s underlying assumptions in light of internal and external factors?",,KfW,KfW_0023,0.020342600531876087
565,"For KfW IPEX-Bank, do category A and category B+ project financings require the customer to institute a stakeholder grievance process to receive and address complaints from workers and affected communities during the project term?",,KfW,KfW_0025,0.019599944353103638
566,"For KfW, is there a binding pre-approval control that prevents execution of a financing when the loan application shows the transaction falls within scope of KfW’s Paris‑aligned sector guidelines but evidences of compliance are not provided?",,KfW,KfW_0030,0.02071995474398136
567,Does KfW disclose that it has implemented a group-wide methodology and accounting system to regularly measure and quantify greenhouse gas emissions associated with its financing portfolio?,,KfW,KfW_0031,0.020152145996689796
568,"Within KfW’s disclosure on the DEG Impact/Climate Commitments, does the bank commit to start, from the 2025 reporting period, publishing performance measurement and progress against the greenhouse-gas intensity targets in a way that aligns with ESRS requirements?",,KfW,KfW_0032,0.020519659854471684
569,"Has KfW disclosed a quantified 2024 promotional business volume for projects designated with biodiversity objectives (primary or secondary), including partner-country contracts carrying biodiversity/tropical-forest labels?",,KfW,KfW_0035,0.020375006832182407
570,"Within KfW Group’s Environmental and Social Appraisal, is there an explicit bar on financing projects that would lead to a net decrease in the populations of endangered or particularly endangered species under the biodiversity safeguards it applies?",,KfW,KfW_0036,0.020149510353803635
571,"For KfW as a credit institution, is there a compliance obligation to present its Green Asset Ratio (GAR) using the Article 8 Disclosures Delegated Act templates—specifically Annex VI for credit-institution KPIs and Annex XII for nuclear and fossil gas-related disclosures?",,KfW,KfW_0040,0.020450955256819725
572,"In KfW’s 2024 taxonomy disclosures, does KfW determine the eligible and aligned proportions of unearmarked corporate exposures to NFRD/CSRD-subject non-financial corporates, as well as exposures to financial undertakings (excluding the on-lending business), by relying on those counterparties’ published 2023 taxonomy indicators based on turnover and capital expenditure for each environmental objective?",,KfW,KfW_0042,0.021246380172669888
573,"For ESRS S1 transparency on targets, does KfW disclose a quantified, time-bound objective for the share of women at the team head level, and what is that target?",,KfW,KfW_0049,0.01951904036104679
574,"For ESRS disclosures on consumer-related targets, has KfW set a quantified objective for customer satisfaction in its domestic promotional business?",,KfW,KfW_0055,0.01933851558715105
575,"For ESRS-oriented disclosure on grievance channels, does KfW confirm that both its staff and external parties may file anonymous reports of suspected criminal conduct through a dedicated compliance whistleblowing system?",,KfW,KfW_0058,0.019458618015050888
576,Does KfW’s disclosure specify how many discrimination-related employee grievances arose in the reporting year and state how they were concluded?,,KfW,KfW_0061,0.01934715360403061
577,"Within KfW’s described financing context, is it the bank’s standard practice to direct employees of financed companies or on‑lending banks (i.e., workers in the value chain) to the financing bank’s grievance channel?",,KfW,KfW_0062,0.019619137048721313
578,"Within its business conduct controls, does KfW disclose that, in line with Section 25h KWG, it performs a yearly assessment of internal and external fraud risks, documents safeguards, and derives corresponding preventive measures?",,KfW,KfW_0066,0.023103232495486736
579,"At the stated reference date T, what percentage shares has KfW reported for its off-balance-sheet Capital Expenditure KPI relating to financial guarantees that are Taxonomy-eligible and Taxonomy-aligned, and how is the aligned amount split across use-of-proceeds, transitional, and enabling activities?",,KfW,KfW_0073,0.021223602816462517
580,"Under the ESRS stock-based template for off-balance-sheet financial guarantees, does KfW report any involvement, financing, or exposure through guarantees to the construction or operation of fossil gas–fired electricity generation facilities?",,KfW,KfW_0077,0.019768837839365005
581,"Within Nordea Bank’s governance structure, which committee is explicitly tasked with oversight of the methodologies for financed-emissions used in the Group’s risk appetite framework?",,Nordea Bank,Nordea_Bank_0004,0.01966641005128622
582,"Within Nordea Bank’s ESG governance setup, is an independent assurance role over ESG risks explicitly designated, as required for ESRS governance disclosures, and who carries it out?",,Nordea Bank,Nordea_Bank_0006,0.019587627612054348
583,"For ESRS-aligned transparency on targets and metrics, does Nordea Bank state that its Group-wide financed-emissions ceiling is decomposed into Level 2 limits for business areas, calibrated to a 2019 baseline and 2030 objectives, with an explicit requirement for annual reductions?",,Nordea Bank,Nordea_Bank_0011,0.020623058080673218
584,"For ESRS disclosures on time-bound climate targets, does Nordea Bank specify concrete target years for its climate objectives?",,Nordea Bank,Nordea_Bank_0014,0.01949800457805395
585,"In its CSRD-required double materiality assessment, did Nordea Bank conclude that ESRS E2 (Pollution) is non-material?",,Nordea Bank,Nordea_Bank_0016,0.019435547292232513
586,Does Nordea Bank describe concrete methods or controls to prevent recognising the same ESG hazard transmission more than once when mapping credit-risk-related hazards to business model risk?,,Nordea Bank,Nordea_Bank_0020,0.01959368120878935
587,"For Nordea Bank, does the 2024 materiality assessment specify a single business‑model transmission channel aggregating all relevant climate and environmental hazards, defined as the risk of lacking a sufficiently robust long‑term strategy to address those hazards within an appropriate timeframe?",,Nordea Bank,Nordea_Bank_0021,0.01983795501291752
588,"In its ESRS-oriented materiality assessment of business model risk, has Nordea Bank undertaken a heatmapping exercise that connects ESG risk drivers to the transmission channels through which they could influence the bank’s business model, primarily via credit risk?",,Nordea Bank,Nordea_Bank_0022,0.019750157371163368
589,"Has Nordea Bank identified and reported the priority channels through which climate factors affect credit risk, based on its cross-sector and geographic heat-mapping?",,Nordea Bank,Nordea_Bank_0027,0.019427794963121414
590,"Has Nordea Bank specified the basis for calculating the capital needed for climate-related credit risk, namely that it uses the one-year effect on risk exposure amount derived from climate stress tests that include both transition and physical climate risk drivers?",,Nordea Bank,Nordea_Bank_0028,0.019572649151086807
591,"For ESRS materiality disclosure, does Nordea Bank’s 2024 assessment for market risk specify the classification tier and confirm whether any incremental capital is required?",,Nordea Bank,Nordea_Bank_0033,0.019476511515676975
592,"Within its liquidity risk materiality methodology, does Nordea Bank state that it ran stress tests using four short-term scenarios under the ILAAP process to evaluate potential liquidity impacts?",,Nordea Bank,Nordea_Bank_0037,0.01957354135811329
593,"Does Nordea Bank’s 2024 determination for liquidity risk indicate whether the outcome entails any consequences for capital allocation (e.g., requiring capital to be set aside or reallocated)?",,Nordea Bank,Nordea_Bank_0038,0.019538087770342827
594,"Within its operational risk materiality methodology, does Nordea Bank specify, for each identified climate- and nature-related transition risk, the expected timeframe in which the risk could crystallise using forward-looking scenario techniques?",,Nordea Bank,Nordea_Bank_0042,0.01972576230764389
595,"In its 2024 assessment, does Nordea Bank disclose the materiality tier assigned to operational risk and state whether this triggers any capital allocation changes?",,Nordea Bank,Nordea_Bank_0043,0.01946905069053173
596,"For ESRS governance disclosure purposes, does Nordea Bank specify that senior management reviews the forecasted trajectory and usage of its financed-emissions limits, and what is the minimum frequency of that oversight?",,Nordea Bank,Nordea_Bank_0045,0.019566094502806664
597,"For ESRS reporting on nature impacts, does Nordea Bank disclose that it applies a third-party biodiversity impact scoring to quantify impacts in its loan portfolio?",,Nordea Bank,Nordea_Bank_0047,0.01951669715344906
598,"Within its operational risk arrangements, does Nordea Bank explicitly recognise a risk that ESG information reported in statutory or supervisory filings may be incomplete or inaccurate, and how is that risk described?",,Nordea Bank,Nordea_Bank_0053,0.01953774970024824
599,"In its ILAAP, does Nordea Bank specify which components of its liquidity portfolio are most vulnerable to environmental stressors, particularly combined hydrological events?",,Nordea Bank,Nordea_Bank_0056,0.019400141201913357
600,"For its climate-related credit risk stress tests, has Nordea Bank specified that it uses borrowers’ Scope 1 and 2 emissions data and substitutes sector-level proxies where client-specific data are missing?",,Nordea Bank,Nordea_Bank_0057,0.019618394784629345
601,"Within Nordea Bank’s borrower monitoring process, is there a control that obliges staff to determine, upon any early-warning flag, whether the issue concerns ESG matters and, if it does, to initiate an ESG-specific assessment?",,Nordea Bank,Nordea_Bank_0067,0.01977326162159443
602,"Under ESRS 2 SBM-2 on stakeholder engagement, does OTP Bank state whether stakeholders’ perspectives on its strategy and business model were assessed within its materiality and due diligence processes?",,OTP Bank,OTP_Bank_0003,0.01960306242108345
603,"For the 2024 reporting year, does OTP Bank state that it recognised any provisions or established a capital buffer specifically for ESG-related risks under its ESRS materiality and financial effects disclosures?",,OTP Bank,OTP_Bank_0004,0.019548763521015644
604,"In its individual sustainability statement, does OTP Bank affirm that the ESRS disclosure scope is derived from the Group’s materiality assessment, with only the sub-topics deemed material for OTP Bank included?",,OTP Bank,OTP_Bank_0005,0.01956761721521616
605,"In its Capex-based GAR stock disclosure, does OTP Bank quantify the share of total assets within the GAR scope, and if so, what overall coverage percentage is reported for the Total GAR assets?",,OTP Bank,OTP_Bank_0014,0.019496248103678226
606,"Has OTP Bank specified the reporting cut-off date for its turnover-based KPIs on off-balance sheet exposures, and what date is stated?",,OTP Bank,OTP_Bank_0015,0.019375158473849297
607,"For OTP Bank’s turnover-based KPI on off-balance-sheet exposure flows, does the disclosure state a reporting cut-off date for the presented percentages, and if so, what date is indicated?",,OTP Bank,OTP_Bank_0017,0.01956906635314226
608,"Within its CapEx-based off-balance sheet flow metrics, does OTP Bank disclose for Financial guarantees under the climate change mitigation objective a disaggregation of Taxonomy-aligned exposures into proceeds-based, transitional, and enabling activity categories?",,OTP Bank,OTP_Bank_0018,0.01960776187479496
609,"For the ESRS E3-3 and E4-4 target-setting disclosures, has OTP Bank adopted concrete, measurable objectives for water and for biodiversity/ecosystems?",,OTP Bank,OTP_Bank_0019,0.019529451616108418
610,"With reference to ESRS S1-5 on setting objectives, does OTP Bank’s stated goal for female representation on its Board of Directors and Supervisory Board specify a concrete timeframe or deadline?",,OTP Bank,OTP_Bank_0023,0.01954043749719858
611,"Within its Own Workforce disclosure on Training and skills development, does OTP Bank state that it is applying a phased (gradual) implementation for certain indicators?",,OTP Bank,OTP_Bank_0024,0.019458246417343616
612,"Under ESRS S1-5 concerning occupational health and safety objectives, does OTP Bank disclose any explicit, quantified target for its workplace health and safety performance?",,OTP Bank,OTP_Bank_0025,0.0195004940032959
613,"For ESRS G1-4 on corruption and bribery, does OTP Bank explicitly disclose whether any substantiated corruption or bribery incidents occurred during the reporting year?",,OTP Bank,OTP_Bank_0033,0.019556719809770584
614,"For ESRS-aligned third‑party due diligence, does OTP Bank state that from 2023 its standard business rules and contracts embed explicit anti‑corruption clauses applicable to contracting partners?",,OTP Bank,OTP_Bank_0036,0.01957362610846758
615,"For ESRS G1 business conduct metrics, does OTP Bank quantify its anti–money laundering exposure by disclosing how many security incident filings in 2024 related to alleged money laundering?",,OTP Bank,OTP_Bank_0037,0.019569029100239277
616,"Does OTP Bank state that, for the ESRS climate disclosure E1-6 (datapoint 50.b), it applies an operational control boundary that includes assets outside the financial consolidation perimeter used for its financial statements?",,OTP Bank,OTP_Bank_0038,0.019661011174321175
617,"For ESRS‑aligned reporting on data availability, does OTP Bank acknowledge that the uneven readiness of its clients to quantify and deliver credible sustainability information is a major impediment to compiling and disclosing client‑related sustainability performance?",,OTP Bank,OTP_Bank_0043,0.0196383073925972
618,"For ESRS 2 SBM-2, did OTP Bank document that its materiality and due diligence processes captured stakeholder perspectives specifically on the bank’s strategy and business model?",,OTP Bank,OTP_Bank_0044,0.019543619826436043
619,"Within its materiality methodology, does OTP Bank apply an automatic trigger for negative impacts whereby achieving the maximum rating on any one attribute (scale, scope, or irreversibility) leads to the impact being classified as material regardless of other scores?",,OTP Bank,OTP_Bank_0046,0.01967079471796751
620,"Does OTP Bank’s disclosure spell out the evaluation framework it applies to sustainability-related financial risks and opportunities, including the rating tiers for potential impact and probability and the specific combinations that trigger materiality?",,OTP Bank,OTP_Bank_0048,0.01957231666892767
621,"In OTP Bank’s governance over the validation of its materiality assessment, what voting threshold did the ESG Sub-Committee apply when formally adopting the list of material impacts, risks and opportunities?",,OTP Bank,OTP_Bank_0050,0.01963005494326353
622,"For OTP Bank, does the disclosure state that the institution has established specific provisions or a separate capital buffer to cover ESG-related risks?",,OTP Bank,OTP_Bank_0051,0.019454007036983967
623,"For ESRS-required disclosure of material legal and compliance risks, does OTP Bank state that if services to newly sanctioned counterparties are not discontinued within any permitted run‑off window, the bank (via OTP Group) could itself become subject to sanctions?",,OTP Bank,OTP_Bank_0052,0.019790610298514366
624,"Does OTP Bank include comparative Green Asset Ratio metrics for the prior reporting period (t-1) in its non-financial statement, using the Annex VI templates and calculated on a prudentially consolidated basis, as required by Article 8 of Regulation (EU) 2021/2178?",,OTP Bank,OTP_Bank_0056,0.020683743059635162
625,"As of the 31 December 2023 reporting date, has OTP Bank stated the aggregate amount of assets that are included in the Green Asset Ratio denominator but excluded from its numerator?",,OTP Bank,OTP_Bank_0059,0.019543549045920372
626,"In OTP Bank’s Taxonomy GAR (capex-based) tables, does the bank quantify the pool of assets that are not counted in the GAR numerator but remain in the denominator, and does it itemise within that amount the portions relating to (i) SMEs and other non‑financial corporates outside NFRD scope and (ii) non‑EU counterparties outside NFRD scope as at 31 December 2024?",,OTP Bank,OTP_Bank_0060,0.021136891096830368
627,"In OTP Bank’s turnover-based GAR stock disclosure, does the bank indicate the share of its total assets that are included in the GAR denominator for the “Total GAR assets” line item?",,OTP Bank,OTP_Bank_0064,0.019552748650312424
628,"In OTP Bank’s capex-based Green Asset Ratio disclosure, what share of the bank’s total assets is stated as being captured by the GAR calculation at the reported reference date?",,OTP Bank,OTP_Bank_0065,0.01955718733370304
629,"In the Total GAR assets line of the turnover-based GAR KPI stock (T-1), what proportion of OTP Bank’s total assets is reported as falling within the GAR scope?",,OTP Bank,OTP_Bank_0066,0.01951622497290373
630,"Within the GAR KPI stock (capex-based, T-1) disclosure, does OTP Bank explicitly state the reporting cut-off date for the presented figures, and if so, which date is provided?",,OTP Bank,OTP_Bank_0067,0.019505729898810387
631,"For the capex-based Green Asset Ratio at the 31 December 2024 reference date, does OTP Bank report any exposures categorised as transition or enabling activities under the taxonomy contribution types?",,OTP Bank,OTP_Bank_0069,0.01951704081147909
632,"For OTP Bank, does the turnover-based off-balance sheet KPI for Assets under Management report, as of 31 December 2024, the aggregated percentages of exposures classified as taxonomy-eligible and taxonomy-aligned relative to total eligible off-balance sheet assets, and if so, what are those figures?",,OTP Bank,OTP_Bank_0070,0.020670916885137558
633,"In OTP Bank’s capex-based off-balance-sheet disclosures, does the Assets under Management KPI provide, for each environmental objective, a separate identification of exposures that are within Taxonomy-relevant sectors (eligible) and those that meet the Taxonomy’s environmental sustainability criteria (aligned)?",,OTP Bank,OTP_Bank_0071,0.02054896578192711
634,"Consistent with ESRS expectations on defining the reporting boundary and preserving comparability, does OTP Bank state that the OTP Fund Manager’s 2024 disclosure consolidates subsidiaries while the 2023 disclosure is on a standalone legal-entity basis, and that this change restricts year-on-year comparability?",,OTP Bank,OTP_Bank_0097,0.020696713589131832
635,"From the second reporting cycle onward, does OTP Bank disaggregate the evolution of its EU Taxonomy–aligned activities into business-driven, methodological, and data-related factors?",,OTP Bank,OTP_Bank_0099,0.019541175104677677
636,"For ESRS Taxonomy reporting, does OTP Bank specify whether the OTP Omega Fund of Funds holds any investments that are compliant with the EU Taxonomy for environmentally sustainable activities?",,OTP Bank,OTP_Bank_0101,0.019528411328792572
637,"In its 2024 consolidated management report, has OTP Bank disclosed an analysis of the specific factors driving the year-over-year changes in the OTP Ecotrend Fund’s KPIs?",,OTP Bank,OTP_Bank_0102,0.01957090012729168
638,"For OTP Bank, when a fund or portfolio has an explicit sustainable-investment commitment tied to the EU Taxonomy, does the alignment assessment explicitly include checks against the EU Taxonomy’s ‘do no significant harm’ criteria in addition to the sustainability metric from the selected ESG data provider?",,OTP Bank,OTP_Bank_0103,0.01976801361888647
639,"For OTP Bank, does the disclosure explicitly clarify that the reported green portfolio incorporates exposures that are not eligible for inclusion in the mandatory GAR under the Taxonomy Regulation (such as non-EU entities and clients not in scope of NFRD/CSRD)?",,OTP Bank,OTP_Bank_0105,0.01976895984262228
640,"Under OTP Bank’s Sustainable Finance Framework, which types of business activities are explicitly barred from receiving proceeds from its sustainable instruments?",,OTP Bank,OTP_Bank_0108,0.019258832558989525
641,"For ESRS-aligned disclosures on EU Taxonomy alignment, does OTP Bank acknowledge a significant impediment to treating real-estate lending as Taxonomy-compliant?",,OTP Bank,OTP_Bank_0109,0.01950913481414318
642,"From an ESRS metrics standpoint, has OTP Bank quantified the outstanding balance of its retail green lending at the close of 2024?",,OTP Bank,OTP_Bank_0110,0.019375864416360855
643,"For ESRS-governance disclosures, does OTP Bank specify both the frequency of review and the governing body that authorizes the Group Credit Risk Policy?",,OTP Bank,OTP_Bank_0112,0.019426868297159672
644,"For ESRS-consistent disclosure of policy applicability and perimeter, does OTP Bank state that its Corporate Lending Policy, including ESG-related requirements, applies across the Group and specify any 2025 exclusions and the interim treatment of those entities?",,OTP Bank,OTP_Bank_0113,0.01977587677538395
645,"For ESRS-aligned reporting, does OTP Bank indicate that it has an adopted climate transition plan; if not, what status and next step does it disclose?",,OTP Bank,OTP_Bank_0115,0.019439877942204475
646,"For ESRS target-disclosure purposes, has OTP Bank identified a baseline year for its 2030 carbon‑neutral operations objective that covers Scope 1 and Scope 2 emissions?",,OTP Bank,OTP_Bank_0117,0.019484080374240875
647,"Within OTP Bank’s ESRS E4 actions-and-resources disclosure, does the report confirm the existence of concrete measures to manage biodiversity and ecosystem impacts, or does it state that such measures are not yet established pending further impact assessment?",,OTP Bank,OTP_Bank_0118,0.01970727927982807
648,"For OTP Bank, does the report explicitly state that an external party (MSCI) calculated the financed GHG emissions for assets under management?",,OTP Bank,OTP_Bank_0123,0.01933046244084835
649,"For OTP Bank’s residential green lending, does the disclosure specify the legal benchmarks that underpin its ‘green’ classification, referencing national building energy performance rules and EU-aligned NZEB criteria?",,OTP Bank,OTP_Bank_0140,0.019510358572006226
650,Does OTP Bank’s calculation of the mandatory Green Asset Ratio apply the EU 2021/2178 methodology by restricting inputs to Taxonomy KPIs and the gross carrying amount of (i) corporate financing exposures to NFRD‑in‑scope companies where the use of proceeds is unknown and (ii) exposures with a known use of proceeds that are aligned with the EU Taxonomy?,,OTP Bank,OTP_Bank_0141,0.020751130767166615
651,"For Scope 2 accounting under ESRS, does OTP Bank declare that electricity backed by contractual instruments (such as Guarantees of Origin or Renewable Energy Certificates) is reported with a market-based emission factor of zero?",,OTP Bank,OTP_Bank_0142,0.019642414525151253
652,"Does OTP Bank have a formal plan to analyse portfolio exposure to climate-related physical and transition risks over distinct time horizons (less than one year, one to five years, and more than five years) for priority sectors?",,OTP Bank,OTP_Bank_0127,0.019565928727388382
653,"For ESRS-related disclosure on risk methodology, does OTP Bank indicate that movable vehicle collateral is auto-assigned to four ESG risk bands (ESG1–ESG4) based on asset attributes, including consideration of EURO emissions ratings?",,OTP Bank,OTP_Bank_0131,0.019981377758085728
654,"In its disclosures, does OTP Bank confirm that ESG considerations are embedded within its probability-of-default (PD) model for credit risk assessment?",,OTP Bank,OTP_Bank_0133,0.019339481368660927
655,"Within OTP Bank’s operational risk framework, is there a group-wide ESG operational risk tolerance threshold that is monitored on a quarterly basis?",,OTP Bank,OTP_Bank_0135,0.019288213923573494
656,Has OTP Bank instituted formal limits or an explicit policy framework to manage Principal Adverse Impacts (PAI) within its discretionary portfolio management?,,OTP Bank,OTP_Bank_0136,0.019360528327524662
657,Has OTP Bank stated whether any significant impacts on its own workforce are linked to specific countries or regions?,,OTP Bank,OTP_Bank_0147,0.019248721189796925
658,"For OTP Bank, does the disclosure state whether the Group has concluded any group-wide overarching agreement with employee representatives addressing respect for workforce human rights?",,OTP Bank,OTP_Bank_0149,0.019438904710114002
659,"For OTP Bank’s own workforce, does the disclosure specify whether any employee-raised occupational health and safety grievances were lodged during the reporting period?",,OTP Bank,OTP_Bank_0150,0.019418377429246902
660,"Within its ESRS S1 target-setting, does OTP Bank define the employee engagement goal as a relative objective benchmarked against sectoral and global top‑quartile comparators?",,OTP Bank,OTP_Bank_0151,0.019563429057598114
661,"For ESRS S1 reporting, can OTP Bank demonstrate that its diversity and equal-opportunity programs are governed by consistently defined effectiveness benchmarks rather than merely being monitored?",,OTP Bank,OTP_Bank_0155,0.019531022757291794
662,"In its ESRS S1 health and safety disclosures, has OTP Bank clarified whether the described workplace safety activities are classified as ESRS ‘measures’ or presented only as contextual practices?",,OTP Bank,OTP_Bank_0165,0.01958333980292082
663,Has OTP Bank declared that it provides occupational health assessments to all job categories regardless of any statutory obligation to do so?,,OTP Bank,OTP_Bank_0166,0.019398837350308895
664,"In OTP Bank’s disclosure, is the Uzbek subsidiary’s objective of zero workplace accidents accompanied by a defined monitoring frequency, and if so, what is it?",,OTP Bank,OTP_Bank_0168,0.019462188705801964
665,"For OTP Bank, does the disclosure specify the basis used to calculate hours worked that support the published employee accident rate, including the approach applied when detailed time records are unavailable?",,OTP Bank,OTP_Bank_0169,0.019463535398244858
666,"Under the ESRS S1-4 section, does OTP Bank evidence oversight of the effectiveness of its work–life balance measures by setting out formal monitoring mechanisms and disclosing quantified employee-survey results?",,OTP Bank,OTP_Bank_0171,0.019577876664698124
667,"Within its ESRS S4-2 narrative on engagement with consumers, does OTP Bank state the frequency of its retail customer satisfaction surveys per country and the typical size/representativeness of the respondent pool?",,OTP Bank,OTP_Bank_0178,0.0195867782458663
668,"With reference to ESRS expectations on protecting consumers’ personal data in grievance mechanisms, does OTP Bank’s disclosure confirm that complaint-management systems within the group were upgraded to strengthen safeguards for customer information?",,OTP Bank,OTP_Bank_0182,0.01959556620568037
669,"In its disclosure, does OTP Bank state whether it obliges its business partners across the value chain to operate customer complaint submission mechanisms?",,OTP Bank,OTP_Bank_0183,0.019349041394889355
670,"For the 2024 reporting year, does OTP Bank disclose group-wide quantitative figures for customer privacy violations and related complaints from third parties and regulators under its ESRS S4 information security and fraud management disclosures?",,OTP Bank,OTP_Bank_0186,0.0198306730017066
671,"For ESRS S4 target reporting, has OTP Bank specified both a reference year and a defined end date for its objective to install cameras on its ATMs?",,OTP Bank,OTP_Bank_0187,0.019422335550189018
672,"For ESRS S4 policy coverage, does OTP Bank impose the Responsible Marketing Policy as mandatory across its subsidiaries, or is adoption at subsidiary level only encouraged?",,OTP Bank,OTP_Bank_0189,0.019542153924703598
673,"Under its ESRS S4-4 actions, does OTP Bank disclose that educating clients on digital self-service channels (such as ATMs, online, and mobile banking) is a defined operational duty for branch advisers and other advisory staff?",,OTP Bank,OTP_Bank_0190,0.019701401703059673
674,Which internal system does OTP Bank use to keep current records of the rollout of accessibility support measures across its branch network?,,OTP Bank,OTP_Bank_0195,0.01938233431428671
675,"For S4 disclosures, does OTP Bank’s computation of customer compensation explicitly exclude reimbursed transaction amounts from the total reported redress?",,OTP Bank,OTP_Bank_0196,0.01932986732572317
