dataset,query_id,company,doc_name,bank_name,method,model,mode,ground_truth_chunk_id,top1_chunk_id,top5_chunk_ids,correct_at_1,ground_truth_rank_top5,reciprocal_rank_at_5,latency_seconds,top1_latency_seconds,top5_latency_seconds,input_tokens,output_tokens,total_tokens,top1_total_tokens,top5_total_tokens,result_file
ESRS,Banque Postale__Banque_Postale_0140__Has Banque Postale assigned a formal oversight body to monitor execution of its Quality of Work Life and Working Conditions (QWLWC) agreement?,Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0140,Banque_Postale_0169,Banque_Postale_0169|Banque_Postale_0167|Banque_Postale_0168|Banque_Postale_0136|Banque_Postale_0166,0,,0.0,0.119,0.119,0.119,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0143__For Banque Postale, is there a clear disclosure that a standardized root-cause methodology is applied to investigate lost-time workplace accidents?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0143,Banque_Postale_0167,Banque_Postale_0167|Banque_Postale_0166|Banque_Postale_0136|Banque_Postale_0169|Banque_Postale_0137,0,,0.0,0.115,0.115,0.115,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0144__Does La Banque Postale UES state that its Diversity and Inclusion policy covers every legally protected discrimination ground, and does it provide illustrative examples of such grounds?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0144,Banque_Postale_0136,Banque_Postale_0136|Banque_Postale_0138|Banque_Postale_0171|Banque_Postale_0167|Banque_Postale_0166,0,,0.0,0.121,0.121,0.121,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0145__For its ESRS human-rights policy disclosure, does Banque Postale state that its policy is grounded in internationally recognised standards, and identify the specific instruments it uses as benchmarks?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0145,Banque_Postale_0200,Banque_Postale_0200|Banque_Postale_0167|Banque_Postale_0182|Banque_Postale_0190|Banque_Postale_0176,0,,0.0,0.109,0.109,0.109,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0146__For La Banque Postale, is accountability for fostering worker–management dialogue assigned to the Human Resources function, including setting up—under applicable legal requirements—the arrangements for exercising trade union rights, holding professional elections, and operating employee representative bodies?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0146,Banque_Postale_0168,Banque_Postale_0168|Banque_Postale_0169|Banque_Postale_0147|Banque_Postale_0167|Banque_Postale_0166,0,,0.0,0.11,0.11,0.11,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0148__Under Banque Postale’s internal process for handling reports of distressing work situations, what is the set timeframe to commence the initial listening stage after a report is received?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0148,Banque_Postale_0169,Banque_Postale_0169|Banque_Postale_0167|Banque_Postale_0168|Banque_Postale_0147|Banque_Postale_0166,0,,0.0,0.12,0.12,0.12,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0149__For ESRS S1 compliance on actions to prevent adverse impacts on own workers’ remuneration, has La Banque Postale put in place a defined annual funding envelope to address unjustified pay disparities and a clear trigger for individual reviews; if so, what is the annual amount and the trigger threshold?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0149,Banque_Postale_0167,Banque_Postale_0167|Banque_Postale_0169|Banque_Postale_0166|Banque_Postale_0171|Banque_Postale_0168,0,,0.0,0.128,0.128,0.128,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0153__In its ESRS-aligned disclosure on target-setting, does Banque Postale specify the mechanism and cadence for monitoring targets embedded in agreements with employee representatives during the life of those agreements?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0153,Banque_Postale_0171,Banque_Postale_0171|Banque_Postale_0154|Banque_Postale_0153|Banque_Postale_0150|Banque_Postale_0167,0,3.0,0.3333333333333333,0.116,0.116,0.116,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0154__For 2024, did Banque Postale set a full (100%) completion objective for managers’ training on preventing psychosocial hazards, limited to personnel with managerial duties, and what completion rate was achieved by 31 December 2024?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0154,Banque_Postale_0154,Banque_Postale_0154|Banque_Postale_0171|Banque_Postale_0149|Banque_Postale_0172|Banque_Postale_0143,1,1.0,1.0,0.113,0.113,0.113,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0157__For ESRS S1 social dialogue disclosures, does Banque Postale quantify the share of employees covered by collective bargaining, distinguishing between its workforce in France and CNP Assurances staff located outside France?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0157,Banque_Postale_0167,Banque_Postale_0167|Banque_Postale_0147|Banque_Postale_0172|Banque_Postale_0168|Banque_Postale_0171,0,,0.0,0.124,0.124,0.124,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0158__For ESRS S1 diversity reporting on general management, has Banque Postale specified the boundary of the ‘general management’ population and the criteria used to include roles within that scope?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0158,Societe_Generale_0032,Societe_Generale_0032|Societe_Generale_0029|Societe_Generale_0015|Societe_Generale_0000_intro|Societe_Generale_0024,0,,0.0,0.114,0.114,0.114,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0159__Does Banque Postale state that every Group employee is protected against income loss—via statutory schemes or employer-provided benefits—for sickness, unemployment, occupational injury, parental leave, and retirement?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0159,Banque_Postale_0139_intro,Banque_Postale_0139_intro|Banque_Postale_0138|Banque_Postale_0137|Banque_Postale_0136|Banque_Postale_0166,0,,0.0,0.114,0.114,0.114,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0160__Does Banque Postale Group set out a jurisdiction-specific methodology for counting employees with disabilities, indicating that French data are sourced from payroll records of declared RQTH status and that figures outside France are determined using each country’s statutory definition of disability?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0160,Banque_Postale_0171,Banque_Postale_0171|Banque_Postale_0138|Banque_Postale_0145|Banque_Postale_0167|Banque_Postale_0172,0,,0.0,0.119,0.119,0.119,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0162__Under ESRS S1 health and safety metrics, has Banque Postale reported a lost-time injury frequency rate per million hours worked, and what figure is disclosed?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0162,Banque_Postale_0172,Banque_Postale_0172|Banque_Postale_0167|Banque_Postale_0137|Banque_Postale_0171|Banque_Postale_0166,0,,0.0,0.116,0.116,0.116,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0164__For La Banque Postale’s disclosed gender remuneration gap, does the bank identify any worker groups excluded from the calculation and explain the rationale for those exclusions?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0164,Banque_Postale_0171,Banque_Postale_0171|Banque_Postale_0172|Banque_Postale_0136|Banque_Postale_0167|Banque_Postale_0166,0,,0.0,0.11,0.11,0.11,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0165__Under ESRS S1-17, does Banque Postale state whether any substantiated severe human-rights events occurred during the reporting year?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0165,Banque_Postale_0167,Banque_Postale_0167|Banque_Postale_0186|Banque_Postale_0200|Banque_Postale_0176|Banque_Postale_0166,0,,0.0,0.118,0.118,0.118,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0166__In its ESRS S2 discussion of links to strategy and business model, does Banque Postale classify its operational dependence on La Poste for a large share of value‑chain personnel as a risk that is tracked?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0166,Banque_Postale_0166,Banque_Postale_0166|Banque_Postale_0173|Banque_Postale_0136|Banque_Postale_0174|Banque_Postale_0167,1,1.0,1.0,0.106,0.106,0.106,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0167__For the La Poste personnel working on its behalf, does Banque Postale disclose that the two bilateral arrangements with La Poste are subject to ongoing joint monitoring?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0167,Banque_Postale_0167,Banque_Postale_0167|Banque_Postale_0166|Banque_Postale_0168|Banque_Postale_0169|Banque_Postale_0183,1,1.0,1.0,0.114,0.114,0.114,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0169__Under ESRS S2 grievance-channel expectations, does Banque Postale operate a whistleblowing mechanism that is structurally independent from case investigators and includes explicit protections for whistleblowers?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0169,Banque_Postale_0167,Banque_Postale_0167|Banque_Postale_0168|Banque_Postale_0169|Banque_Postale_0166|Banque_Postale_0016,0,3.0,0.3333333333333333,0.123,0.123,0.123,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,Banque Postale__Banque_Postale_0170__How does La Banque Postale state it verifies whether its actions to mitigate material labour-related risks for workers performing services on its behalf are effective?,Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0170,Banque_Postale_0166,Banque_Postale_0166|Banque_Postale_0167|Banque_Postale_0138|Banque_Postale_0169|Banque_Postale_0136,0,,0.0,0.112,0.112,0.112,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0173__For ESRS S2 disclosures on value-chain workers, what amount has Banque Postale reported for fines, penalties, and compensation arising from discrimination incidents (including harassment) involving La Poste workers engaged for the bank?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0173,Banque_Postale_0167,Banque_Postale_0167|Banque_Postale_0166|Banque_Postale_0172|Banque_Postale_0137|Banque_Postale_0171,0,,0.0,0.111,0.111,0.111,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0174__Within La Banque Postale Group’s responsible purchasing framework, which internal function is assigned accountability for implementing and monitoring the Responsible and Ethical Purchasing Charter?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0174,Banque_Postale_0174,Banque_Postale_0174|Banque_Postale_0179|Banque_Postale_0175|Banque_Postale_0180|Banque_Postale_0176,1,1.0,1.0,0.122,0.122,0.122,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,Banque Postale__Banque_Postale_0185__Does Banque Postale specify which internal resources are responsible for operating its process to manage controversies related to human-rights impacts arising from portfolio companies?,Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0185,Banque_Postale_0182,Banque_Postale_0182|Banque_Postale_0200|Banque_Postale_0183|Banque_Postale_0190|Banque_Postale_0186,0,,0.0,0.113,0.113,0.113,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0187__In its financial materiality assessment, does Banque Postale conclude that the affected-communities topic does not give rise to any significant risks or opportunities, including for any specific subgroup?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0187,Banque_Postale_0187,Banque_Postale_0187|Banque_Postale_0189|Banque_Postale_0188|Banque_Postale_0136|Banque_Postale_0133,1,1.0,1.0,0.11,0.11,0.11,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0189__For ESRS S3 disclosures concerning affected communities, does Banque Postale state whether it identified any instances in 2024 of non-compliance with the UN Guiding Principles on Business and Human Rights, the ILO fundamental principles, or the OECD Guidelines for Multinational Enterprises?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0189,Banque_Postale_0190,Banque_Postale_0190|Banque_Postale_0183|Banque_Postale_0182|Banque_Postale_0167|Banque_Postale_0184,0,,0.0,0.114,0.114,0.114,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,Banque Postale__Banque_Postale_0191__Has Banque Postale disclosed that it has protections in place against retaliation for individuals who use grievance or whistleblowing channels related to its financed activities?,Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0191,Banque_Postale_0167,Banque_Postale_0167|Banque_Postale_0169|Banque_Postale_0166|Banque_Postale_0183|Banque_Postale_0168,0,,0.0,0.113,0.113,0.113,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0197__In its ESRS S4 disclosures, does Banque Postale state that the scope of its community-loan monitoring includes environmental lending dedicated to projects aligned with the Taxonomy, in addition to social and impact lending?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0197,Banque_Postale_0032,Banque_Postale_0032|Banque_Postale_0004_intro|Banque_Postale_0000|Banque_Postale_0016|Banque_Postale_0237,0,,0.0,0.112,0.112,0.112,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0199__For La Banque Postale, is notifying the CNIL explicitly required and systematically carried out when a customer data breach is identified under its data protection procedures?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0199,Banque_Postale_0167,Banque_Postale_0167|Banque_Postale_0202|Banque_Postale_0203|Banque_Postale_0199|Banque_Postale_0200,0,4.0,0.25,0.124,0.124,0.124,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0201__Within La Banque Postale’s Corporate and Local Development Banking, is there already an operational, centralised grievance-handling procedure for business customers?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0201,Banque_Postale_0169,Banque_Postale_0169|Banque_Postale_0200|Banque_Postale_0168|Banque_Postale_0201|Banque_Postale_0167,0,4.0,0.25,0.115,0.115,0.115,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0205__For La Banque Postale’s ESRS S4-related disclosures on targets, does the bank indicate that pilot metrics on potential adverse effects for consumers (such as cybersecurity or information/security concerns) are withheld from publication on confidentiality grounds?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0205,Banque_Postale_0004_intro,Banque_Postale_0004_intro|Banque_Postale_0032|Banque_Postale_0206|Banque_Postale_0203|Banque_Postale_0208,0,,0.0,0.113,0.113,0.113,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0211__Under the section titled “Indicators related to the accessibility of services,” does Banque Postale provide any quantitative metrics (e.g., counts or percentages) demonstrating the accessibility of its post offices and ATMs for persons with reduced mobility and for blind or visually impaired users?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0211,Banque_Postale_0211,Banque_Postale_0211|Banque_Postale_0213|Banque_Postale_0210|Banque_Postale_0212|Banque_Postale_0204,1,1.0,1.0,0.112,0.112,0.112,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,Banque Postale__Banque_Postale_0212__Does La Banque Postale maintain a governance control whereby its ethics code undergoes periodic review and receives formal approval from the Supervisory Board?,Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0212,Banque_Postale_0167,Banque_Postale_0167|Banque_Postale_0200|Banque_Postale_0000|Banque_Postale_0212|Banque_Postale_0213,0,4.0,0.25,0.122,0.122,0.122,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0213__For ESRS transparency on influence-related outlays, does Banque Postale report the worldwide totals for 2024 of both monetary and non-monetary political contributions, and what figures are disclosed?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0213,Banque_Postale_0032,Banque_Postale_0032|Banque_Postale_0006|Banque_Postale_0044|Banque_Postale_0003|Banque_Postale_0237,0,,0.0,0.113,0.113,0.113,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0214__For ESRS G1 transparency on public policy engagement, has Banque Postale declared registration in both the EU Transparency Register and the French HATVP register for interest representatives, including disclosure of the EU registration identifier?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0214,Banque_Postale_0032,Banque_Postale_0032|Banque_Postale_0237|Banque_Postale_0031|Banque_Postale_0004_intro|Banque_Postale_0167,0,,0.0,0.112,0.112,0.112,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0221__In its GAR technical reserves disclosures, does Banque Postale include, alongside the figures for Taxonomy-relevant exposures, the percentage of total assets that fall within the GAR scope (i.e., the coverage of assets in scope)?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0221,Banque_Postale_0219,Banque_Postale_0219|Banque_Postale_0221|Banque_Postale_0223|Banque_Postale_0222|Banque_Postale_0130_intro,0,2.0,0.5,0.113,0.113,0.113,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Banque Postale__Banque_Postale_0231__For Banque Postale, does the asset management subsidiary’s EU Taxonomy reporting include a stated portfolio alignment ratio as at 31 December 2024?",Banque Postale,Banque Postale,Banque Postale,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Banque_Postale_0231,Banque_Postale_0130_intro,Banque_Postale_0130_intro|Banque_Postale_0231|Banque_Postale_0233|Banque_Postale_0234|Banque_Postale_0131,0,2.0,0.5,0.127,0.127,0.127,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Belfius__Belfius_0001__Under the ESRS transitional provisions, has Belfius Bank opted to defer the ESRS E1-9 disclosure on anticipated financial effects of climate change?",Belfius,Belfius,Belfius,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Belfius_0001,Belfius_0044,Belfius_0044|Belfius_0049|Belfius_0121|Belfius_0015_intro|Belfius_0014_intro,0,,0.0,0.113,0.113,0.113,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Belfius__Belfius_0005__For Belfius, do the disclosed greenhouse gas totals expressly exclude the use of offsets, removals, and avoided emissions, with any biogenic carbon balance recorded in a distinct inventory?",Belfius,Belfius,Belfius,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Belfius_0005,Belfius_0004_intro,Belfius_0004_intro|Belfius_0007_intro|Belfius_0129|Belfius_0008|Belfius_0009_intro,0,,0.0,0.113,0.113,0.113,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Belfius__Belfius_0008__For ESRS-aligned transparency on calculation boundaries, has Belfius stated why exposures to local public sector counterparties are left out of its financed-emissions scope and how it intends to handle this limitation going forward?",Belfius,Belfius,Belfius,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Belfius_0008,Belfius_0129,Belfius_0129|Belfius_0131|Belfius_0132|Belfius_0130|Belfius_0143_intro,0,,0.0,0.115,0.115,0.115,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Belfius__Belfius_0010__For ESRS-aligned target disclosures, has Belfius identified the reference year used to track progress on its operational emissions objectives and provided the rationale for that selection?",Belfius,Belfius,Belfius,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Belfius_0010,Belfius_0007_intro,Belfius_0007_intro|Belfius_0143_intro|Belfius_0129|Belfius_0121|Belfius_0000,0,,0.0,0.113,0.113,0.113,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Belfius__Belfius_0011__For Belfius, is there a time-bound, quantitative emissions-intensity target for its vehicle leasing activities that identifies the reference year?",Belfius,Belfius,Belfius,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Belfius_0011,Belfius_0007_intro,Belfius_0007_intro|Belfius_0010|Belfius_0008|Belfius_0011|Belfius_0009_intro,0,4.0,0.25,0.111,0.111,0.111,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Belfius__Belfius_0018__For its non‑retail climate credit risk analysis, does Belfius Bank specify discrete evaluation horizons for transition‑risk effects on (mid)corporate cash flows, and what are those time bands?",Belfius,Belfius,Belfius,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Belfius_0018,Belfius_0018,Belfius_0018|Belfius_0031|Belfius_0017|Belfius_0019|Belfius_0024,1,1.0,1.0,0.113,0.113,0.113,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,Belfius__Belfius_0019__Has Belfius Bank indicated that its client ESG scoring model undergoes ongoing review with the possibility to modify the key risk indicators and their respective weightings?,Belfius,Belfius,Belfius,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Belfius_0019,Belfius_0034,Belfius_0034|Belfius_0021|Belfius_0044|Belfius_0019|Belfius_0041,0,4.0,0.25,0.112,0.112,0.112,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Belfius__Belfius_0023__Does Belfius Bank disclose a sector-level assessment of climate-driven credit risk that applies clearly defined short-, medium-, and long-term horizons and communicates the relative severity of impacts for each sector?",Belfius,Belfius,Belfius,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Belfius_0023,Belfius_0044,Belfius_0044|Belfius_0024|Belfius_0017|Belfius_0031|Belfius_0018,0,,0.0,0.112,0.112,0.112,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Belfius__Belfius_0024__In its climate resilience assessment, does Belfius Bank specify the time horizons over which transition risks and acute physical hazards are expected to affect its strategic and business risks?",Belfius,Belfius,Belfius,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Belfius_0024,Belfius_0013_intro,Belfius_0013_intro|Belfius_0044|Belfius_0025|Belfius_0024|Belfius_0014_intro,0,4.0,0.25,0.113,0.113,0.113,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,Belfius__Belfius_0031__Has Belfius aligned its classification of climate‑sensitive loan exposures with the ESRS high‑climate‑impact sector list by using NACE-based sector mapping?,Belfius,Belfius,Belfius,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Belfius_0031,Belfius_0031,Belfius_0031|Belfius_0044|Belfius_0015_intro|Belfius_0022_intro|Belfius_0018,1,1.0,1.0,0.112,0.112,0.112,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Belfius__Belfius_0036__For ESRS disclosures on governance of actions, does Belfius Bank indicate that execution of its multi‑year ESG action plan is subject to ongoing quarterly tracking of key tasks?",Belfius,Belfius,Belfius,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Belfius_0036,Belfius_0121,Belfius_0121|Belfius_0036|Belfius_0039|Belfius_0038|Belfius_0060,0,2.0,0.5,0.113,0.113,0.113,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Belfius__Belfius_0037__Within Belfius Bank’s three-lines model, is the dedicated ESG risk competence unit tasked with developing the climate and environmental risk framework located in the first, second, or third line of defence?",Belfius,Belfius,Belfius,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Belfius_0037,Belfius_0038,Belfius_0038|Belfius_0039|Belfius_0034|Belfius_0040|Belfius_0041,0,,0.0,0.113,0.113,0.113,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Belfius__Belfius_0060__For Belfius’ mitigation plan, does the disclosure confirm that specific budget and staff resources have been earmarked to implement the prioritized risk-reduction measures?",Belfius,Belfius,Belfius,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Belfius_0060,Belfius_0060,Belfius_0060|Belfius_0059|Belfius_0020_intro|Belfius_0042_intro|Belfius_0049,1,1.0,1.0,0.113,0.113,0.113,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Belfius__Belfius_0064__Has Belfius set a time-bound commitment for the frequency of ESG-related client communications, and if so, what cadence has it adopted?",Belfius,Belfius,Belfius,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Belfius_0064,Belfius_0065,Belfius_0065|Belfius_0066|Belfius_0085_intro|Belfius_0064|Belfius_0084,0,4.0,0.25,0.123,0.123,0.123,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Belfius__Belfius_0066__Considering ESRS expectations on metrics and targets, does Belfius identify a specific quantitative indicator to monitor completion of client ESG questionnaires, set a numeric objective for 2024, and report the 2024 outcome against that target?",Belfius,Belfius,Belfius,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Belfius_0066,Belfius_0066,Belfius_0066|Belfius_0065|Belfius_0064|Belfius_0001|Belfius_0000,1,1.0,1.0,0.115,0.115,0.115,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Belfius__Belfius_0071__Has Belfius disclosed a quantitative 2024 breakdown of the volumes of its Ambition Loans and Ambition Leasing by client segment (Corporate, PSB, Business)?",Belfius,Belfius,Belfius,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Belfius_0071,Belfius_0072,Belfius_0072|Belfius_0065|Belfius_0071|Belfius_0127|Belfius_0031,0,3.0,0.3333333333333333,0.112,0.112,0.112,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Belfius__Belfius_0072__For Belfius, is an independent second-party review obligatory for client Green/Social/Sustainable bond issuances, and is detailed reporting on the allocation and use of proceeds mandated?",Belfius,Belfius,Belfius,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Belfius_0072,Belfius_0091,Belfius_0091|Belfius_0073|Belfius_0083|Belfius_0143_intro|Belfius_0100,0,,0.0,0.109,0.109,0.109,0,0,0,0,0,Hybrid PageIndex Harrier
ESRS,"Belfius__Belfius_0073__For Belfius’s sustainability‑linked loans oversight, has the bank set a fixed cadence at which responsible staff review performance metrics?",Belfius,Belfius,Belfius,hybrid_pageindex,microsoft/harrier-oss-v1-0.6b,standard,Belfius_0073,Belfius_0031,Belfius_0031|Belfius_0091|Belfius_0073|Belfius_0041|Belfius_0072,0,3.0,0.3333333333333333,0.111,0.111,0.111,0,0,0,0,0,Hybrid PageIndex Harrier
